num,id,label,info
1932,u337325417,human,1
1933,u4562191821,bot,2
1934,u804015436979277824,human,1
1935,u1123368890829029377,human,1
1936,u4517565515,bot,2
1937,u1212784844037447681,bot,2
1938,u552186827,bot,2
1939,u148397910,human,1
1940,u3331850139,bot,2
1941,u344955115,human,1
1942,u917818982442373123,bot,2
1943,u1088232459844702215,human,1
1944,u66840080,bot,2
1945,u2416465640,human,1
1946,u1065449672721031174,bot,2
1947,u22162854,human,1
1948,u508227095,human,1
1949,u29465136,human,1
1950,u143104075,human,1
1951,u897218253826555905,bot,2
1952,u637196658,human,1
1953,u15753057,human,1
1954,u100220864,human,1
1955,u155899977,human,1
1956,u703934469,bot,2
1957,u14534412,bot,2
1958,u1129029661,human,1
1959,u68752979,human,1
1960,u2948966208,bot,2
1961,u1917731,human,1
1962,u1082334352711790593,human,1
1963,u2863446658,human,1
1964,u713367566,bot,2
1965,u41479260,bot,2
1966,u1201541381111664640,human,1
1967,u826820333378400264,bot,2
1968,u1170129503873622016,bot,2
1969,u979114147223777282,human,1
1970,u2938335803,human,1
1971,u2967060105,human,1
1972,u1344359197,human,1
1973,u332142685,human,1
1974,u1240022327464779788,human,1
1975,u2363609400,bot,2
1976,u173677727,human,1
1977,u886328875063443457,bot,2
1978,u316449565,bot,2
1979,u1293368666025799680,bot,2
1980,u797899198645538816,bot,2
1981,u66699013,human,1
1982,u1295694681997807616,bot,2
1983,u13142952,bot,2
1984,u511077655,bot,2
1985,u1271854808274743297,bot,2
1986,u91117255,bot,2
1987,u23936865,bot,2
1988,u3696591863,bot,2
1989,u1199719255538905088,bot,2
1990,u234724266,bot,2
1991,u40156330,human,1
1992,u850408942664658944,bot,2
1993,u953642766315245569,bot,2
1994,u29635094,human,1
1995,u1293747151474958338,bot,2
1996,u127398666,human,1
1997,u376499282,human,1
1998,u1107896723936940032,bot,2
1999,u168290039,human,1
2000,u1176978592481337352,bot,2
2001,u17216021,bot,2
2002,u1170428155720622087,bot,2
2003,u1035208786607321089,bot,2
2004,u34235834,bot,2
2005,u1528476246,bot,2
2006,u1888452019,human,1
2007,u2361678404,bot,2
2008,u1924071992,bot,2
2009,u421104025,bot,2
2010,u764962305578786816,human,1
2011,u1294679136661901313,bot,2
2012,u951485909127573505,bot,2
2013,u15474653,bot,2
2014,u15922651,human,1
2015,u25333609,human,1
2016,u1222323715431714827,human,1
2017,u3063702081,bot,2
2018,u1214388472741597185,human,1
2019,u221782984,bot,2
2020,u785264439272566784,human,1
2021,u1085408921597153280,bot,2
2022,u44039298,human,1
2023,u966313003099590656,bot,2
2024,u50393521,human,1
2025,u239620631,bot,2
2026,u1206762186519064577,human,1
2027,u35590563,bot,2
2028,u1248809525907525639,human,1
2029,u838207103852396544,bot,2
2030,u94897451,human,1
2031,u961069080605229056,bot,2
2032,u1053766039,bot,2
2033,u435571397,bot,2
2034,u1052254761267937280,human,1
2035,u78410285,bot,2
2036,u1948634347,bot,2
2037,u735546744,human,1
2038,u14779015,bot,2
2039,u14992591,human,1
2040,u24024778,human,1
2041,u1490387060,bot,2
2042,u744334658,human,1
2043,u521872315,bot,2
2044,u1570645560,bot,2
2045,u996567753392877568,bot,2
2046,u74572650,human,1
2047,u3234266917,human,1
2048,u761167885720956929,human,1
2049,u970351750422106114,bot,2
2050,u1067473984088879104,human,1
2051,u148780457,bot,2
2052,u2881331118,bot,2
2053,u33747810,human,1
2054,u1976143068,human,1
2055,u716435110845808641,human,1
2056,u22453233,bot,2
2057,u52146755,human,1
2058,u1160811348,bot,2
2059,u2750714856,bot,2
2060,u17477864,human,1
2061,u962554896397537280,bot,2
2062,u110822758,bot,2
2063,u1178325284115890176,human,1
2064,u1262155119505833989,bot,2
2065,u1108544711801925632,bot,2
2066,u182236262,human,1
2067,u26792546,bot,2
2068,u2530089138,human,1
2069,u2178243152,bot,2
2070,u2802681836,bot,2
2071,u855229572345995264,bot,2
2072,u1219258209451593728,bot,2
2073,u1202644437454794754,human,1
2074,u212269612,bot,2
2075,u836408868355846145,human,1
2076,u27311044,human,1
2077,u252663106,human,1
2078,u1162437676638887937,human,1
2079,u700121003,bot,2
2080,u61830970,human,1
2081,u1202710888194678787,bot,2
2082,u406745433,human,1
2083,u771296144,bot,2
2084,u107817424,bot,2
2085,u913712382794280960,bot,2
2086,u105934142,human,1
2087,u1295261848032415745,bot,2
2088,u195783637,human,1
2089,u139245277,human,1
2090,u19658826,human,1
2091,u78100510,bot,2
2092,u67283363,human,1
2093,u62325140,human,1
2094,u4164398056,bot,2
2095,u262078834,bot,2
2096,u30648872,human,1
2097,u59167087,bot,2
2098,u3026140439,human,1
2099,u832316491060097025,bot,2
2100,u994001987506266112,bot,2
2101,u913386947061731329,bot,2
2102,u874535822158028800,bot,2
2103,u18817566,human,1
2104,u2585696372,human,1
2105,u285282053,human,1
2106,u910492003359760384,human,1
2107,u227654213,bot,2
2108,u930805809969209345,human,1
2109,u182889996,human,1
2110,u14353392,human,1
2111,u125128723,human,1
2112,u43855487,human,1
2113,u21570308,human,1
2114,u58675816,human,1
2115,u1054858888707801088,human,1
2116,u264879105,human,1
2117,u763341799951925248,human,1
2118,u282545479,human,1
2119,u195632804,bot,2
2120,u1297849541392306181,human,1
2121,u715851056148791296,human,1
2122,u3236381990,human,1
2123,u14096763,bot,2
2124,u30879010,human,1
2125,u285301140,human,1
2126,u258885469,human,1
2127,u39105645,human,1
2128,u300497193,human,1
2129,u1282203574781407232,bot,2
2130,u192727728,bot,2
2131,u88662336,bot,2
2132,u789458607691685888,bot,2
2133,u43773868,bot,2
2134,u2896460998,human,1
2135,u28397634,human,1
2136,u126118683,human,1
2137,u296924721,human,1
2138,u64228568,human,1
2139,u2294895241,bot,2
2140,u1947950642,bot,2
2141,u19243316,human,1
2142,u35586563,human,1
2143,u1298547411665780741,bot,2
2144,u2179951,bot,2
2145,u1243484323594067968,human,1
2146,u7768402,human,1
2147,u21045275,human,1
2148,u4612157237,bot,2
2149,u2354465522,human,1
2150,u36475256,bot,2
2151,u42118048,bot,2
2152,u762967494718005248,bot,2
2153,u4248211,human,1
2154,u16005828,human,1
2155,u1747478930,bot,2
2156,u1229952996,human,1
2157,u900822470286036992,bot,2
2158,u398736366,bot,2
2159,u36806263,bot,2
2160,u18949452,human,1
2161,u909649075888410624,bot,2
2162,u185270017,human,1
2163,u1251405534881812480,bot,2
2164,u107746523,human,1
2165,u39103115,bot,2
2166,u1580555131,human,1
2167,u19622212,human,1
2168,u1157045875857940480,bot,2
2169,u1021346002446561280,human,1
2170,u2314166610,bot,2
2171,u1140451,human,1
2172,u1017100433028976640,human,1
2173,u1202126714219794433,bot,2
2174,u174225594,bot,2
2175,u342226913,human,1
2176,u1134433206193872896,bot,2
2177,u39000115,human,1
2178,u786270478017007616,bot,2
2179,u29949435,human,1
2180,u40912473,human,1
2181,u1094039133197135872,human,1
2182,u743132167199395841,bot,2
2183,u499073990,human,1
2184,u8072532,human,1
2185,u34713362,human,1
2186,u153492935,human,1
2187,u16446587,human,1
2188,u316509947,bot,2
2189,u108342144,human,1
2190,u137785529,bot,2
2191,u2498535124,human,1
2192,u14480378,human,1
2193,u404803341,bot,2
2194,u6581522,human,1
2195,u28368776,human,1
2196,u1155027956504207361,human,1
2197,u14348157,human,1
2198,u2230072406,human,1
2199,u14360732,human,1
2200,u278776049,human,1
2201,u105939814,human,1
2202,u41847726,human,1
2203,u2389227352,human,1
2204,u116238355,human,1
2205,u473489184,bot,2
2206,u3346403165,human,1
2207,u33612908,human,1
2208,u47440091,bot,2
2209,u280830358,bot,2
2210,u1651968589,bot,2
2211,u792899276632391680,bot,2
2212,u20789985,bot,2
2213,u1279733571490590720,bot,2
2214,u21041321,bot,2
2215,u2711212681,human,1
2216,u111293316,human,1
2217,u773239635384426496,bot,2
2218,u3233300657,bot,2
2219,u1530916794,bot,2
2220,u3310594985,human,1
2221,u348404205,bot,2
2222,u114870265,human,1
2223,u3189576490,bot,2
2224,u562456722,human,1
2225,u1242732603683332096,bot,2
2226,u979029881991368705,bot,2
2227,u737648140539551745,bot,2
2228,u426159377,human,1
2229,u220684673,human,1
2230,u1023986311433048064,bot,2
2231,u782472022487998465,bot,2
2232,u1063037839913431040,bot,2
2233,u69165006,bot,2
2234,u43910797,human,1
2235,u53260985,bot,2
2236,u222953824,human,1
2237,u262733718,bot,2
2238,u3379460452,bot,2
2239,u35528169,human,1
2240,u2519200094,bot,2
2241,u16955517,bot,2
2242,u3154508072,human,1
2243,u2345489538,bot,2
2244,u21581503,human,1
2245,u230696471,bot,2
2246,u8198012,human,1
2247,u2978345031,bot,2
2248,u2859083781,bot,2
2249,u66313848,bot,2
2250,u3313767952,human,1
2251,u467418826,human,1
2252,u1518393091,human,1
2253,u1193927742,bot,2
2254,u204245399,human,1
2255,u1298149041998446592,human,1
2256,u839828049285758976,bot,2
2257,u143888360,bot,2
2258,u287738586,bot,2
2259,u20776147,human,1
2260,u121987042,bot,2
2261,u321801106,bot,2
2262,u120129682,bot,2
2263,u225163993,human,1
2264,u2830587096,human,1
2265,u2950317022,bot,2
2266,u460590093,human,1
2267,u51462013,human,1
2268,u1209111705143435264,human,1
2269,u817390429368885248,bot,2
2270,u764222875,bot,2
2271,u1127168430279483393,bot,2
2272,u104156791,bot,2
2273,u481943972,human,1
2274,u1247402410437296128,bot,2
2275,u76771090,human,1
2276,u1223842864322318344,bot,2
2277,u98698378,bot,2
2278,u163799816,human,1
2279,u342802864,bot,2
2280,u2558841197,human,1
2281,u1263790946006650882,bot,2
2282,u41077287,human,1
2283,u1096681893364256769,bot,2
2284,u986123312,human,1
2285,u48441742,human,1
2286,u245687754,human,1
2287,u1046031570879082496,bot,2
2288,u1272524644243947521,bot,2
2289,u1083611665,bot,2
2290,u14109075,human,1
2291,u967027984426242053,human,1
2292,u1216421662717095941,human,1
2293,u1294536386352041984,human,1
2294,u2345445692,human,1
2295,u355437660,human,1
2296,u14609223,bot,2
2297,u43326507,bot,2
2298,u1175297600,human,1
2299,u1268737701693607939,bot,2
2300,u93383829,bot,2
2301,u85616395,human,1
2302,u21872269,human,1
2303,u1115565838717743104,human,1
2304,u31429459,bot,2
2305,u113419517,human,1
2306,u14594698,human,1
2307,u2278084081,human,1
2308,u24021619,bot,2
2309,u219105971,human,1
2310,u18861666,human,1
2311,u1968776268,bot,2
2312,u104237736,human,1
2313,u1966131036,bot,2
2314,u1342424720,bot,2
2315,u2800389088,bot,2
2316,u1192322061752061952,human,1
2317,u9317502,human,1
2318,u3097377387,bot,2
2319,u4246009763,bot,2
2320,u1119953351347773442,bot,2
2321,u1283675581104750595,bot,2
2322,u19547082,human,1
2323,u80096621,human,1
2324,u1281350939170033668,human,1
2325,u372536101,human,1
2326,u274138710,human,1
2327,u786931767898955776,bot,2
2328,u832673881483644930,human,1
2329,u99458922,human,1
2330,u2966332097,bot,2
2331,u3233995819,bot,2
2332,u15361570,human,1
2333,u223135512,bot,2
2334,u701380282,bot,2
2335,u1254227060551286790,human,1
2336,u904869346060759041,bot,2
2337,u310427634,human,1
2338,u320165073,bot,2
2339,u1196482510328356866,bot,2
2340,u314739143,bot,2
2341,u802480365386526720,bot,2
2342,u857315008111423488,bot,2
2343,u57219430,bot,2
2344,u1017797149,bot,2
2345,u322937211,bot,2
2346,u883662741235314688,bot,2
2347,u1161861149656096768,bot,2
2348,u241201438,human,1
2349,u63227088,bot,2
2350,u94192126,bot,2
2351,u711694309,human,1
2352,u192935052,human,1
2353,u1268421722421764099,bot,2
2354,u1251413595981639680,bot,2
2355,u266687361,human,1
2356,u1244679618981920770,human,1
2357,u1275327179132334080,bot,2
2358,u50821343,human,1
2359,u6539592,human,1
2360,u147132161,human,1
2361,u1255728831438237697,human,1
2362,u1165685463216283648,bot,2
2363,u32520659,human,1
2364,u1227904667163734016,bot,2
2365,u91334232,human,1
2366,u130857715,bot,2
2367,u1132994898511179776,human,1
2368,u253712142,human,1
2369,u510464011,human,1
2370,u2697945751,human,1
2371,u761325996427644928,human,1
2372,u56570125,bot,2
2373,u956100107472162816,bot,2
2374,u16175507,human,1
2375,u15473958,human,1
2376,u112897001,human,1
2377,u514283233,human,1
2378,u58952971,bot,2
2379,u61290495,human,1
2380,u533391344,human,1
2381,u14224719,human,1
2382,u1117097991243014146,bot,2
2383,u143651668,bot,2
2384,u2603067229,bot,2
2385,u283411624,human,1
2386,u312628015,bot,2
2387,u706106255392284672,human,1
2388,u1250016573449854981,bot,2
2389,u17797666,human,1
2390,u3883416257,human,1
2391,u1248600111086739456,bot,2
2392,u6392972,human,1
2393,u90397068,bot,2
2394,u1010183338399797248,human,1
2395,u722187001554944001,bot,2
2396,u540297518,bot,2
2397,u56424854,bot,2
2398,u1261577414661951488,bot,2
2399,u2718286175,human,1
2400,u17046810,bot,2
2401,u1230255827728162817,bot,2
2402,u23066185,human,1
2403,u205415788,human,1
2404,u2647336598,bot,2
2405,u17158189,human,1
2406,u1349069646,bot,2
2407,u767880855024828417,bot,2
2408,u874452940227989504,human,1
2409,u56824988,bot,2
2410,u1269391941726240785,bot,2
2411,u1077971,human,1
2412,u289342771,human,1
2413,u21308157,human,1
2414,u165858521,bot,2
2415,u226338599,human,1
2416,u1097499062084009984,human,1
2417,u3423307312,human,1
2418,u454746237,bot,2
2419,u1192183422137065477,bot,2
2420,u855422636,human,1
2421,u909308571480813568,human,1
2422,u3312752257,bot,2
2423,u1158852089495347200,human,1
2424,u2333171106,human,1
2425,u262937086,human,1
2426,u166540467,human,1
2427,u235833507,human,1
2428,u67872768,bot,2
2429,u113751890,bot,2
2430,u14220964,bot,2
2431,u20964387,bot,2
2432,u15838767,bot,2
2433,u863913327277330436,bot,2
2434,u992038506766585856,bot,2
2435,u165978336,bot,2
2436,u2795103535,human,1
2437,u456808166,human,1
2438,u198948965,bot,2
2439,u1100713888042139648,human,1
2440,u114040486,bot,2
2441,u1183041,human,1
2442,u18949610,human,1
2443,u293049007,bot,2
2444,u1257800772659675136,bot,2
2445,u1192968446,bot,2
2446,u65659343,human,1
2447,u1099460803126652928,bot,2
2448,u1092242415790899200,bot,2
2449,u36548485,bot,2
2450,u817768341041352704,bot,2
2451,u1868709518,bot,2
2452,u152905518,human,1
2453,u3949525095,human,1
2454,u473464133,bot,2
2455,u14190551,human,1
2456,u385473825,human,1
2457,u17632266,human,1
2458,u1008116738,bot,2
2459,u3068295368,human,1
2460,u81692128,human,1
2461,u165104719,human,1
2462,u970179714861162496,human,1
2463,u3424040651,bot,2
2464,u2297258730,bot,2
2465,u1569051025,human,1
2466,u339185460,bot,2
2467,u47216804,human,1
2468,u2376110249,bot,2
2469,u278778939,human,1
2470,u45006808,human,1
2471,u1275879520285757442,bot,2
2472,u2863487811,bot,2
2473,u19568591,human,1
2474,u710775945158909952,human,1
2475,u1290228484036595712,human,1
2476,u18697888,human,1
2477,u349209932,human,1
2478,u33727663,human,1
2479,u109275829,human,1
2480,u39255883,bot,2
2481,u12804422,human,1
2482,u733980060726792192,human,1
2483,u459968785,human,1
2484,u194450618,human,1
2485,u2417086718,human,1
2486,u702237688905109504,bot,2
2487,u57524827,human,1
2488,u17844280,human,1
2489,u960923246341234688,human,1
2490,u16849477,human,1
2491,u1244691085856628737,human,1
2492,u1112976234,human,1
2493,u4748624320,bot,2
2494,u1229587339208482816,bot,2
2495,u739229617333096448,bot,2
2496,u1146184728938254336,bot,2
2497,u2312660334,bot,2
2498,u1292702070429167616,human,1
2499,u389728785,bot,2
2500,u966173391907672064,bot,2
2501,u1194345163662991365,human,1
2502,u3389287714,bot,2
2503,u712498689470672896,bot,2
2504,u1596500892,human,1
2505,u1085029230092709888,human,1
2506,u2847428957,human,1
2507,u3373951996,human,1
2508,u41722515,human,1
2509,u722581280,human,1
2510,u28658912,human,1
2511,u577066381,bot,2
2512,u274220410,bot,2
2513,u1114960224367124485,bot,2
2514,u29777185,human,1
2515,u1261111885182586880,human,1
2516,u948577571410796544,bot,2
2517,u82629804,human,1
2518,u1067624608671694848,bot,2
2519,u2497415172,bot,2
2520,u517181332,human,1
2521,u1213910405430427648,bot,2
2522,u21119272,bot,2
2523,u41509142,human,1
2524,u1120201665175412736,human,1
2525,u2293462974,human,1
2526,u1214716685715935236,human,1
2527,u17686095,human,1
2528,u475340556,bot,2
2529,u351287640,human,1
2530,u1293280406285037570,bot,2
2531,u1275867279259926533,bot,2
2532,u1123002671760277504,bot,2
2533,u49493967,bot,2
2534,u19924520,human,1
2535,u1116024355320999939,bot,2
2536,u15930906,human,1
2537,u281623580,bot,2
2538,u1163492919250059264,bot,2
2539,u2984985272,bot,2
2540,u1036023339352039424,bot,2
2541,u973422398111232000,bot,2
2542,u1285219074402738177,bot,2
2543,u785952883942371332,bot,2
2544,u976533744076062722,bot,2
2545,u739245154419236864,human,1
2546,u271512787,bot,2
2547,u36890646,human,1
2548,u272615180,human,1
2549,u601538254,human,1
2550,u1152622862974488577,bot,2
2551,u55487983,human,1
2552,u423163065,bot,2
2553,u1280956093489917955,human,1
2554,u701232481,human,1
2555,u919106831338934272,bot,2
2556,u1035622506156187659,bot,2
2557,u3222564480,bot,2
2558,u173554222,bot,2
2559,u83225781,bot,2
2560,u860269091050881027,bot,2
2561,u1292180575051227136,human,1
2562,u709258992,bot,2
2563,u3073827025,human,1
2564,u1194813105106124800,bot,2
2565,u336272760,human,1
2566,u180884045,human,1
2567,u242982376,human,1
2568,u370225661,human,1
2569,u343588675,bot,2
2570,u1281240262291984386,bot,2
2571,u1143548616100982784,bot,2
2572,u1048610041,bot,2
2573,u1258539051222732805,human,1
2574,u822530185983442944,human,1
2575,u51968680,human,1
2576,u3318058428,bot,2
2577,u1298166808529207297,human,1
2578,u35227884,bot,2
2579,u1295314343874134016,bot,2
2580,u1136488052606373888,bot,2
2581,u816649003,human,1
2582,u15588657,human,1
2583,u1287272419103711233,bot,2
2584,u175175474,bot,2
2585,u886712228627398656,human,1
2586,u1161328567013261313,bot,2
2587,u36838687,bot,2
2588,u335501334,human,1
2589,u44782416,human,1
2590,u975066918,bot,2
2591,u1278152744029822976,bot,2
2592,u434423224,human,1
2593,u3277904570,bot,2
2594,u589768002,human,1
2595,u2157484838,bot,2
2596,u34047021,human,1
2597,u562236982,human,1
2598,u296658954,bot,2
2599,u174907987,bot,2
2600,u317192478,bot,2
2601,u1436636486,bot,2
2602,u4136055017,human,1
2603,u975594176908849152,human,1
2604,u1265262088383074306,bot,2
2605,u1350838758,bot,2
2606,u17821827,human,1
2607,u35246396,human,1
2608,u27796499,human,1
2609,u1614122550,bot,2
2610,u2330699398,bot,2
2611,u1016382099459334144,bot,2
2612,u1284157114328514565,bot,2
2613,u1191909793293844480,human,1
2614,u295701094,bot,2
2615,u1459758564,human,1
2616,u1297917827396055040,human,1
2617,u993281588875137026,bot,2
2618,u959228652406956032,bot,2
2619,u48849410,human,1
2620,u2282413220,bot,2
2621,u839863399928459264,human,1
2622,u34178172,human,1
2623,u882824281,human,1
2624,u325951884,bot,2
2625,u4617189558,bot,2
2626,u387470201,bot,2
2627,u635059054,bot,2
2628,u1195217376976879616,bot,2
2629,u922437664841793536,bot,2
2630,u989482249937711104,bot,2
2631,u1232918977162006533,bot,2
2632,u345554275,human,1
2633,u164774445,human,1
2634,u2585615872,bot,2
2635,u162077205,human,1
2636,u11740902,human,1
2637,u43403778,human,1
2638,u798631175631884289,human,1
2639,u2584891794,bot,2
2640,u18009334,bot,2
2641,u3133019786,human,1
2642,u3304670383,human,1
2643,u1120023013188087808,bot,2
2644,u221154502,human,1
2645,u335372810,bot,2
2646,u19853312,human,1
2647,u888888407778365440,bot,2
2648,u827467680,bot,2
2649,u44452312,human,1
2650,u15537451,human,1
2651,u249891321,human,1
2652,u1287475487967784960,bot,2
2653,u1080523061084999680,bot,2
2654,u980069713567825920,human,1
2655,u378405652,bot,2
2656,u227472586,human,1
2657,u105211981,human,1
2658,u38697577,human,1
2659,u19486963,human,1
2660,u1420667916,bot,2
2661,u27786586,bot,2
2662,u1171926103394607105,bot,2
2663,u293799687,bot,2
2664,u172226120,human,1
2665,u491906098,human,1
2666,u1566402715,human,1
2667,u893542069603639302,bot,2
2668,u1296010872,bot,2
2669,u782466899661688832,bot,2
2670,u81756964,human,1
2671,u1187321002222673920,bot,2
2672,u977328500200935424,bot,2
2673,u2179528681,bot,2
2674,u231207207,human,1
2675,u892534063004864512,bot,2
2676,u499987177,human,1
2677,u35831704,human,1
2678,u19993788,human,1
2679,u498529407,human,1
2680,u1033776717137989632,bot,2
2681,u713810631351083011,bot,2
2682,u1297233010576756739,human,1
2683,u334110750,human,1
2684,u30347839,bot,2
2685,u1279936581432999936,bot,2
2686,u799691957526151168,human,1
2687,u1294424297063084032,bot,2
2688,u40927173,human,1
2689,u914594355729588226,bot,2
2690,u3038729978,human,1
2691,u16311797,human,1
2692,u1485429175,human,1
2693,u944000479863934976,bot,2
2694,u114887629,human,1
2695,u1171506647220420610,bot,2
2696,u968887118339723270,human,1
2697,u40522892,bot,2
2698,u2847028078,human,1
2699,u18303607,bot,2
2700,u1177867934913515520,human,1
2701,u43865514,bot,2
2702,u437807525,human,1
2703,u389648599,bot,2
2704,u1952827922,bot,2
2705,u355237624,bot,2
2706,u575495432,human,1
2707,u41160276,human,1
2708,u242169927,human,1
2709,u2234825047,bot,2
2710,u42769016,bot,2
2711,u1887221120,bot,2
2712,u4211254191,bot,2
2713,u158769098,human,1
2714,u70813255,bot,2
2715,u3252854330,bot,2
2716,u991629841844916224,human,1
2717,u622233872,bot,2
2718,u87114886,bot,2
2719,u51103360,bot,2
2720,u1211373803130851328,bot,2
2721,u2675565278,bot,2
2722,u1284785713888686081,bot,2
2723,u16043205,bot,2
2724,u212358495,bot,2
2725,u18681139,human,1
2726,u15791186,human,1
2727,u9830752,human,1
2728,u398271367,human,1
2729,u82853372,human,1
2730,u17291393,human,1
2731,u1048144502,human,1
2732,u91409081,human,1
2733,u552146644,bot,2
2734,u823693635564802048,human,1
2735,u138249035,bot,2
2736,u3247896487,human,1
2737,u64134816,bot,2
2738,u287907567,human,1
2739,u1270805844771442690,bot,2
2740,u1107452575773798400,bot,2
2741,u255569165,bot,2
2742,u4332377133,bot,2
2743,u31564071,bot,2
2744,u4064175019,bot,2
2745,u376453771,human,1
2746,u506644287,human,1
2747,u93612999,human,1
2748,u15640646,human,1
2749,u369033079,human,1
2750,u1252745595321675776,bot,2
2751,u263292498,human,1
2752,u1241721363158765573,bot,2
2753,u68742060,bot,2
2754,u1002077772,human,1
2755,u709116499756130304,human,1
2756,u2329827494,human,1
2757,u389020043,bot,2
2758,u976275902496673792,bot,2
2759,u616239843,bot,2
2760,u3556556245,bot,2
2761,u14197970,bot,2
2762,u49979793,human,1
2763,u1075216106,human,1
2764,u16034238,bot,2
2765,u48333110,human,1
2766,u1058380976500498438,human,1
2767,u4655155948,bot,2
2768,u900912463494905860,bot,2
2769,u121626258,human,1
2770,u79909728,bot,2
2771,u940945374096838656,human,1
2772,u1491224696,bot,2
2773,u1038478052454543360,bot,2
2774,u46220856,human,1
2775,u817215304443064320,bot,2
2776,u889100388,human,1
2777,u768309974493691904,bot,2
2778,u3184329353,bot,2
2779,u1189832887388057600,human,1
2780,u812513674476732416,human,1
2781,u19795988,bot,2
2782,u57754211,human,1
2783,u491859352,bot,2
2784,u1220147332194455553,bot,2
2785,u14857460,bot,2
2786,u22012091,human,1
2787,u771343076602155008,human,1
2788,u21822997,bot,2
2789,u1129373133557907462,bot,2
2790,u148439696,bot,2
2791,u171883354,bot,2
2792,u19601442,bot,2
2793,u189180763,human,1
2794,u242862147,human,1
2795,u25202268,human,1
2796,u2988022205,human,1
2797,u288243789,human,1
2798,u19108808,bot,2
2799,u15970567,human,1
2800,u152725261,bot,2
2801,u1113097628089225216,bot,2
2802,u1350373951,human,1
2803,u18646280,human,1
2804,u27995424,human,1
2805,u248446512,bot,2
2806,u22055109,human,1
2807,u981696610752258048,bot,2
2808,u18216752,bot,2
2809,u2764578313,bot,2
2810,u1241822899,bot,2
2811,u58379169,bot,2
2812,u147467535,human,1
2813,u221793778,human,1
2814,u1511299686,human,1
2815,u83858789,bot,2
2816,u2937550630,bot,2
2817,u67427362,bot,2
2818,u22256645,bot,2
2819,u2855864495,human,1
2820,u327071763,human,1
2821,u770260788015751168,bot,2
2822,u2289829813,bot,2
2823,u1399231,bot,2
2824,u37764422,human,1
2825,u23176276,human,1
2826,u922934330527244288,bot,2
2827,u971723743,bot,2
2828,u700637300,bot,2
2829,u57338175,bot,2
2830,u123738314,human,1
2831,u202298302,human,1
2832,u60640886,bot,2
2833,u104691452,human,1
2834,u2302219266,bot,2
2835,u304576970,bot,2
2836,u369298441,human,1
2837,u1296929012892213250,human,1
2838,u1241159403769942016,human,1
2839,u1468256168,bot,2
2840,u33474655,human,1
2841,u254218142,human,1
2842,u1629012218,bot,2
2843,u273700859,human,1
2844,u56700964,human,1
2845,u20823773,human,1
2846,u970366180027457537,human,1
2847,u381603450,bot,2
2848,u1272004662187692038,bot,2
2849,u411930852,bot,2
2850,u1431024362,human,1
2851,u82100982,bot,2
2852,u161311174,human,1
2853,u16297787,human,1
2854,u281273320,bot,2
2855,u858106655170363392,bot,2
2856,u1297596963081162753,human,1
2857,u1265731538769063938,bot,2
2858,u2904728750,bot,2
2859,u30373210,bot,2
2860,u34485937,human,1
2861,u15991349,bot,2
2862,u295685416,human,1
2863,u594216778,bot,2
2864,u1275501840822566918,bot,2
2865,u2154048852,bot,2
2866,u1050069829141585921,bot,2
2867,u787866360,bot,2
2868,u151680843,bot,2
2869,u15000261,bot,2
2870,u279835771,bot,2
2871,u2773412743,bot,2
2872,u1293505621661233153,human,1
2873,u16991392,bot,2
2874,u1004873480851148800,bot,2
2875,u2460823640,human,1
2876,u2327316989,human,1
2877,u1289766981126823938,human,1
2878,u1167290248918753281,bot,2
2879,u1720122115,bot,2
2880,u1248745100131385346,human,1
2881,u16076032,human,1
2882,u863943775,bot,2
2883,u1118662881766195207,bot,2
2884,u1258511701307097088,human,1
2885,u22852160,bot,2
2886,u1182002640151965696,bot,2
2887,u67760095,bot,2
2888,u909168437158715400,bot,2
2889,u2832903175,bot,2
2890,u234015092,bot,2
2891,u169489272,human,1
2892,u1012846580557328386,human,1
2893,u138419805,bot,2
2894,u4500610874,bot,2
2895,u931979763689906176,human,1
2896,u236526490,human,1
2897,u1415153802,bot,2
2898,u701773628396933120,bot,2
2899,u1202658321074925568,human,1
2900,u2819381883,bot,2
2901,u336437807,human,1
2902,u269891467,human,1
2903,u101546879,bot,2
2904,u4352986119,bot,2
2905,u1252471470434942977,human,1
2906,u467642600,human,1
2907,u1208626934382354432,human,1
2908,u19070315,human,1
2909,u1267543618493059080,bot,2
2910,u111203732,bot,2
2911,u905924339668799488,human,1
2912,u1024761511980490754,human,1
2913,u22598369,human,1
2914,u1165603929582796800,bot,2
2915,u1054109864870334464,human,1
2916,u2985220816,bot,2
2917,u30994489,human,1
2918,u3008797333,bot,2
2919,u3090497637,bot,2
2920,u1115453960851214336,human,1
2921,u3027946961,bot,2
2922,u560777013,human,1
2923,u200511006,bot,2
2924,u27772336,bot,2
2925,u49960226,human,1
2926,u807980549168103424,bot,2
2927,u217304598,human,1
2928,u466080434,human,1
2929,u795803958098980864,human,1
2930,u64254759,human,1
2931,u396751441,bot,2
2932,u1298710934571986948,bot,2
2933,u1318408200,human,1
2934,u475473929,human,1
2935,u325360668,human,1
2936,u145642542,human,1
2937,u19129801,bot,2
2938,u515620138,human,1
2939,u1083956670760398849,human,1
2940,u1277747931383291904,human,1
2941,u965586036507123713,bot,2
2942,u111470799,human,1
2943,u317778933,bot,2
2944,u974164001536946176,human,1
2945,u849937904,bot,2
2946,u35203319,bot,2
2947,u1247071231813304327,bot,2
